,date,open,high,low,close,adj close,volume,close_delta,rolling_std,daily_k_stds,event_flag,return,net_return
24,2014-04-24,11.65,11.65,10.65,10.72,10.72,189400,-0.06944444444444431,0.04407048897703875,-1.5757584282903165,0,0.0,-0.0
25,2014-04-25,10.55,10.75,9.85,10.1,10.1,282500,-0.05783582089552253,0.046430621647211984,-1.245639598258435,0,0.0,-0.0
26,2014-04-28,10.28,10.629,9.45,10.14,10.14,162000,0.003960396039603964,0.046819138190387494,0.08458925543437446,0,0.0,-0.0
27,2014-04-29,10.4,10.62,10.1,10.26,10.26,85100,0.011834319526627057,0.04387766154246468,0.26971171914377967,0,0.0,-0.0
28,2014-04-30,10.45,10.45,10.01,10.25,10.25,34400,-0.0009746588693957392,0.043562187374759684,-0.022373965315627495,0,0.0,-0.0
29,2014-05-01,10.01,10.23,10.0,10.12,10.12,66800,-0.012682926829268415,0.0323786022145303,-0.3917070522450408,0,0.0,-0.0
30,2014-05-02,10.04,10.69,10.04,10.53,10.53,91200,0.04051383399209496,0.035764936951040896,1.1327808028168733,0,0.0,-0.0
31,2014-05-05,10.69,11.5,10.36,11.01,11.01,109800,0.04558404558404572,0.041213178053135346,1.1060550954181474,0,0.0,-0.0
32,2014-05-06,11.0,11.309,10.85,11.09,11.09,56000,0.0072661217075387086,0.04068367311027879,0.17860043481921775,0,0.0,-0.0
33,2014-05-07,11.35,11.5,10.91,11.35,11.35,95800,0.023444544634806164,0.037712108440452315,0.6216715427572889,0,0.0,-0.0
34,2014-05-08,11.45,11.59,10.94,10.94,10.94,73200,-0.03612334801762118,0.03201858401469859,-1.1281994232174115,0,0.0,-0.0
35,2014-05-09,10.96,11.16,10.705,10.8,10.8,25800,-0.01279707495429605,0.02498348209625791,-0.5122214311436126,0,0.0,-0.0
36,2014-05-12,11.06,11.29,10.68,10.85,10.85,45200,0.004629629629629539,0.024975322698342184,0.18536816062588235,0,0.0,-0.0
37,2014-05-13,11.54,11.54,10.75,10.93,10.93,20100,0.007373271889400845,0.024920537969891285,0.2958712969322392,0,0.0,-0.0
38,2014-05-14,11.05,11.35,10.9,11.03,11.03,48200,0.009149130832570851,0.02478283401560012,0.3691720981874681,0,0.0,-0.0
39,2014-05-15,11.32,11.4,10.61,10.75,10.75,81200,-0.025385312783318126,0.02622362371166616,-0.9680322240142923,0,0.0,-0.0
40,2014-05-16,10.93,11.079,10.7,10.94,10.94,34200,0.017674418604651132,0.02380178397098449,0.7425669700303595,0,0.0,-0.0
41,2014-05-19,11.1,11.59,10.76,11.41,11.41,84700,0.04296160877513722,0.023302928658968294,1.8436141398305805,0,0.0,-0.0
42,2014-05-20,11.55,11.9,11.125,11.73,11.73,88200,0.028045574057844025,0.024538159869078962,1.1429371316952266,0,0.0,-0.0
43,2014-05-21,12.1,12.45,11.88,12.29,12.29,112900,0.04774083546462049,0.02749351238051339,1.7364400300653409,0,0.0,-0.0
44,2014-05-22,12.36,12.4,11.92,11.99,11.99,83000,-0.024410089503661414,0.02557169772730569,-0.9545744582142507,0,0.0,-0.0
45,2014-05-23,12.07,12.58,12.0,12.5,12.5,61700,0.042535446205171024,0.026190365429655808,1.6240875416349632,0,0.0,-0.0
46,2014-05-27,12.57,12.69,12.13,12.35,12.35,49200,-0.01200000000000001,0.027423153598905795,-0.43758643427788774,0,0.0,-0.0
47,2014-05-28,12.02,12.515,12.02,12.26,12.26,28800,-0.0072874493927125306,0.028161233497047727,-0.25877593016216804,0,0.0,-0.0
48,2014-05-29,12.37,12.4,12.16,12.24,12.24,14700,-0.0016313213703099683,0.02848285118877299,-0.057273808703286765,0,0.0,-0.0
49,2014-05-30,12.18,12.5,11.61,11.88,11.88,56500,-0.02941176470588236,0.029073927785652712,-1.0116199270604354,0,0.0,-0.0
50,2014-06-02,11.79,12.19,11.61,12.0,12.0,16200,0.010101010101009944,0.028962437639461075,0.3487624290038144,0,0.0,-0.0
51,2014-06-03,11.99,12.21,11.9,12.21,12.21,29400,0.01750000000000007,0.026744194683569342,0.6543476147648384,0,0.0,-0.0
52,2014-06-04,12.17,12.24,12.0,12.08,12.08,18900,-0.01064701064701068,0.026172940905073612,-0.4067945855082247,0,0.0,-0.0
53,2014-06-05,12.28,12.28,12.03,12.07,12.07,28800,-0.0008278145695364003,0.02099314120251764,-0.039432620471162416,0,0.0,-0.0
54,2014-06-06,12.04,12.2,12.0,12.15,12.15,10400,0.006628003314001596,0.019487778781779225,0.3401107631721824,0,0.0,-0.0
55,2014-06-09,12.15,12.75,11.75,12.37,12.37,280800,0.01810699588477349,0.014719493557311718,1.2301371520882982,0,0.0,-0.0
56,2014-06-10,12.44,12.75,12.255,12.27,12.27,59300,-0.00808407437348424,0.014442246984031789,-0.5597518434923926,0,0.0,-0.0
57,2014-06-11,12.3,12.74,12.2,12.39,12.39,81800,0.009779951100244544,0.01456622386341076,0.6714129339183804,0,0.0,-0.0
58,2014-06-12,12.5,12.5,11.8,12.11,12.11,40400,-0.0225988700564973,0.016404409205853947,-1.377609505646375,0,0.0,-0.0
59,2014-06-13,12.0,12.27,11.51,11.76,11.76,47200,-0.028901734104046173,0.016306571316584667,-1.7723979825637253,0,0.0,-0.0
60,2014-06-16,11.775,11.87,11.51,11.52,11.52,20700,-0.020408163265306145,0.016865310047091273,-1.210067482205932,0,0.0,-0.0
61,2014-06-17,11.37,11.68,10.88,11.22,11.22,71900,-0.02604166666666663,0.016325547354959825,-1.5951481503470066,0,0.0,-0.0
62,2014-06-18,11.21,11.82,11.12,11.37,11.37,25400,0.013368983957219083,0.01765422233821178,0.7572683577391291,0,0.0,-0.0
63,2014-06-19,11.27,11.38,10.81,11.04,11.04,42500,-0.02902374670184693,0.018957981328936564,-1.5309513285334055,0,0.0,-0.0
64,2014-06-20,11.05,11.13,10.85,10.99,10.99,37000,-0.00452898550724623,0.01827037177044151,-0.24788688288069718,0,0.0,-0.0
65,2014-06-23,10.94,10.949,10.82,10.86,10.86,16300,-0.011828935395814422,0.015412746924961722,-0.7674774297796887,0,0.0,-0.0
66,2014-06-24,10.85,11.5,10.823,10.905,10.905,53900,0.004143646408839796,0.016290842496510333,0.2543543349416955,0,0.0,-0.0
67,2014-06-25,10.83,11.51,10.51,10.52,10.52,118300,-0.035304906006419,0.015950351497735684,-2.213424952511604,1,102.3764258555133,2.376425855513304
68,2014-06-26,10.52,10.94,10.52,10.77,10.77,42100,0.023764258555132978,0.02006336226748448,1.1844604228497795,0,0.0,-0.0
69,2014-06-27,10.64,11.02,10.622,11.01,11.01,20200,0.022284122562674202,0.02159462331955631,1.0319292090866654,0,0.0,-0.0
70,2014-06-30,11.03,11.45,10.86,11.38,11.38,68800,0.033605812897366194,0.024278129892301336,1.3842010503462499,0,0.0,-0.0
71,2014-07-01,11.25,11.75,11.23,11.64,11.64,35100,0.02284710017574687,0.023577644584612513,0.9690153778404812,0,0.0,-0.0
72,2014-07-02,11.45,11.59,11.45,11.46,11.46,15000,-0.015463917525773141,0.024053647533304752,-0.6428928296368256,0,0.0,-0.0
73,2014-07-03,11.46,11.53,11.22,11.32,11.32,10100,-0.012216404886561949,0.022237453088830787,-0.5493616934350223,0,0.0,-0.0
74,2014-07-07,11.31,11.4,11.06,11.16,11.16,32800,-0.014134275618374548,0.022786514242167724,-0.6202912594774271,0,0.0,-0.0
75,2014-07-08,11.2,11.43,11.07,11.36,11.36,35600,0.017921146953404854,0.022755877540939443,0.7875392597434854,0,0.0,-0.0
76,2014-07-09,11.36,11.43,11.16,11.3,11.3,29000,-0.005281690140845008,0.022977651982725614,-0.22986204790705916,0,0.0,-0.0
77,2014-07-10,11.06,11.34,10.92,10.97,10.97,27700,-0.02920353982300883,0.02187856330037476,-1.3348015325352098,0,0.0,-0.0
78,2014-07-11,10.96,11.16,10.13,10.3,10.3,171000,-0.061075660893345485,0.028872191067942997,-2.1153801853700753,1,94.85436893203882,-5.145631067961176
79,2014-07-14,10.3,10.79,9.75,9.77,9.77,143700,-0.05145631067961176,0.030748682055011103,-1.6734476810275496,0,0.0,-0.0
80,2014-07-15,9.75,10.18,9.59,10.06,10.06,64200,0.029682702149437246,0.030128797634399615,0.9851937176393313,0,0.0,-0.0
81,2014-07-16,10.19,10.34,9.81,9.88,9.88,46400,-0.017892644135188873,0.02756270217097099,-0.6491614655268956,0,0.0,-0.0
82,2014-07-17,9.17,9.87,9.17,9.32,9.32,125000,-0.05668016194331993,0.030421634164595764,-1.8631530981094842,0,0.0,-0.0
83,2014-07-18,9.33,9.64,9.33,9.5,9.5,15900,0.0193133047210301,0.032858189966524565,0.5877774990255461,0,0.0,-0.0
84,2014-07-21,9.48,9.6,9.28,9.42,9.42,29200,-0.008421052631578996,0.032960758947875736,-0.25548721875294433,0,0.0,-0.0
85,2014-07-22,9.49,9.69,9.45,9.58,9.58,29800,0.01698513800424628,0.03285390725318708,0.5169898932675229,0,0.0,-0.0
86,2014-07-23,9.56,9.63,9.35,9.41,9.41,15800,-0.017745302713987443,0.03262071136038529,-0.5439888332888229,0,0.0,-0.0
87,2014-07-24,9.423,9.51,9.41,9.47,9.47,7000,0.006376195536663243,0.03315641929604671,0.19230651777357294,0,0.0,-0.0
88,2014-07-25,9.487,9.49,9.2,9.43,9.43,21500,-0.004223864836325308,0.02879190803268482,-0.14670319283912484,0,0.0,-0.0
89,2014-07-28,9.46,9.46,9.0,9.04,9.04,61300,-0.04135737009544016,0.027249942767506363,-1.5177048424760697,0,0.0,-0.0
90,2014-07-29,9.04,9.35,9.01,9.11,9.11,10000,0.007743362831858391,0.02469650832564895,0.31354079409745544,0,0.0,-0.0
91,2014-07-30,9.22,9.34,9.03,9.15,9.15,68800,0.004390779363337094,0.024868859559087565,0.17655732676059196,0,0.0,-0.0
92,2014-07-31,9.0,9.075,8.662,8.7,8.7,70500,-0.049180327868852625,0.023278523093593895,-2.112691070267544,1,93.10344827586208,-6.896551724137922
93,2014-08-01,8.68,8.839,8.01,8.1,8.1,69600,-0.06896551724137923,0.028506425412752646,-2.4192972722047004,1,101.9753086419753,1.9753086419753032
94,2014-08-04,8.31,8.472,8.0,8.26,8.26,62600,0.01975308641975304,0.030593108537275968,0.645671112358034,0,0.0,-0.0
95,2014-08-05,8.17,8.7,8.144,8.54,8.54,52800,0.03389830508474567,0.032799742844109865,1.0334930138280973,0,0.0,-0.0
96,2014-08-06,8.65,8.69,8.3,8.49,8.49,34200,-0.005854800936768045,0.03274073983093571,-0.17882311050393632,0,0.0,-0.0
97,2014-08-07,8.49,8.49,8.07,8.3,8.3,40300,-0.022379269729092988,0.03242910251608919,-0.6900983373804399,0,0.0,-0.0
98,2014-08-08,8.39,8.42,8.18,8.2,8.2,9800,-0.012048192771084487,0.032298208125655294,-0.37302975831387686,0,0.0,-0.0
99,2014-08-11,8.3,8.4,8.2,8.24,8.24,28400,0.004878048780487809,0.031139950854063018,0.15664921256134035,0,0.0,-0.0
100,2014-08-12,8.29,8.356,8.12,8.19,8.19,17800,-0.0060679611650485965,0.030627919741909898,-0.1981186190959442,0,0.0,-0.0
101,2014-08-13,8.28,8.29,7.81,7.81,7.81,50900,-0.046398046398046344,0.03212197389686107,-1.4444332265203765,0,0.0,-0.0
102,2014-08-14,7.79,7.949,7.38,7.42,7.42,73500,-0.049935979513444306,0.03221146145127209,-1.5502550105956847,0,0.0,-0.0
103,2014-08-15,7.42,7.55,7.2,7.3,7.3,76900,-0.016172506738544534,0.02620758596866795,-0.6170925760914916,0,0.0,-0.0
104,2014-08-18,7.32,7.46,7.26,7.33,7.33,22100,0.004109589041095818,0.024652870995093765,0.1666981927546564,0,0.0,-0.0
105,2014-08-19,7.41,7.56,7.31,7.32,7.32,44300,-0.0013642564802182067,0.01938043722101349,-0.07039348311187706,0,0.0,-0.0
106,2014-08-20,7.35,7.54,7.06,7.06,7.06,47100,-0.03551912568306015,0.02006239518716796,-1.770432959359629,0,0.0,-0.0
107,2014-08-21,7.07,7.22,7.02,7.1,7.1,50100,0.0056657223796034994,0.02131709997353088,0.2657829811108707,0,0.0,-0.0
108,2014-08-22,7.15,7.3,7.0,7.0,7.0,66400,-0.014084507042253502,0.02129245370539066,-0.6614788148482716,0,0.0,-0.0
109,2014-08-25,7.04,7.09,6.81,6.81,6.81,57500,-0.027142857142857246,0.02027254681657343,-1.3388972480096644,0,0.0,-0.0
110,2014-08-26,6.81,7.92,6.8,7.64,7.64,149800,0.12187958883994132,0.04906059218352699,2.4842665653934906,0,0.0,-0.0
111,2014-08-27,7.74,7.998,7.28,7.61,7.61,70300,-0.003926701570680535,0.04695810948181297,-0.08362137262364362,0,0.0,-0.0
112,2014-08-28,7.54,7.61,7.28,7.3,7.3,27600,-0.04073587385019717,0.04598703372787494,-0.8858121637339964,0,0.0,-0.0
113,2014-08-29,7.31,7.43,7.2,7.3,7.3,23600,0.0,0.04566684061452369,0.0,0,0.0,-0.0
114,2014-09-02,7.31,7.31,7.08,7.15,7.15,33800,-0.020547945205479423,0.04613684052316822,-0.4453695782475829,0,0.0,-0.0
115,2014-09-03,7.15,7.19,7.0,7.0,7.0,14900,-0.020979020979021046,0.046541938526960105,-0.4507552036507598,0,0.0,-0.0
116,2014-09-04,7.04,7.17,7.0,7.06,7.06,30700,0.008571428571428452,0.04524613067795373,0.1894400348272189,0,0.0,-0.0
117,2014-09-05,7.0,7.25,7.0,7.1,7.1,12000,0.0056657223796034994,0.04524613067795373,0.1252200419065698,0,0.0,-0.0
118,2014-09-08,7.04,7.08,6.71,6.75,6.75,88600,-0.04929577464788726,0.0478352429716763,-1.0305325443225144,0,0.0,-0.0
119,2014-09-09,6.76,7.07,6.7,6.78,6.78,41000,0.004444444444444473,0.04707514299450609,0.0944117035388116,0,0.0,-0.0
120,2014-09-10,6.76,6.92,6.68,6.85,6.85,17700,0.010324483775811188,0.02125343431501476,0.4857795508614495,0,0.0,-0.0
121,2014-09-11,6.89,7.55,6.8,7.33,7.33,69300,0.07007299270072997,0.033314114918609444,2.1034025028708423,0,0.0,-0.0
122,2014-09-12,7.42,7.88,7.12,7.18,7.18,40600,-0.02046384720327421,0.03133762315375776,-0.6530121031473425,0,0.0,-0.0
123,2014-09-15,7.55,7.55,6.93,6.96,6.96,26500,-0.03064066852367686,0.03267444778740881,-0.9377562774139471,0,0.0,-0.0
124,2014-09-16,6.94,7.13,6.94,7.06,7.06,15100,0.014367816091954033,0.03260895631913621,0.44060950468146187,0,0.0,-0.0
125,2014-09-17,7.06,7.22,6.99,7.06,7.06,20000,0.0,0.031831584475503716,0.0,0,0.0,-0.0
126,2014-09-18,7.04,7.1,6.91,6.95,6.95,27600,-0.015580736543909235,0.032133793052284,-0.48487075642014166,0,0.0,-0.0
127,2014-09-19,6.95,6.96,6.9,6.92,6.92,17900,-0.004316546762589968,0.03205485185443267,-0.1346612607099932,0,0.0,-0.0
128,2014-09-22,6.93,7.3,6.86,6.91,6.91,14200,-0.0014450867052022698,0.0274721703402618,-0.05260183987300141,0,0.0,-0.0
129,2014-09-23,6.96,6.96,6.6,6.64,6.64,55500,-0.0390738060781477,0.030446749879982866,-1.2833490021815652,0,0.0,-0.0
130,2014-09-24,6.91,6.91,6.5,6.53,6.53,52600,-0.016566265060240837,0.030456641481938707,-0.5439294765992142,0,0.0,-0.0
131,2014-09-25,6.57,6.57,6.2,6.29,6.29,36600,-0.0367534456355284,0.01736968384261158,-2.115953633270185,1,98.09220985691573,-1.90779014308427
132,2014-09-26,6.33,6.33,6.1,6.17,6.17,31500,-0.019077901430842648,0.01732713932987278,-1.101041612677026,0,0.0,-0.0
133,2014-09-29,6.15,6.32,6.0,6.01,6.01,31300,-0.025931928687196182,0.016911097578441316,-1.5334267079302317,0,0.0,-0.0
134,2014-09-30,6.07,6.545,6.037,6.3,6.3,137300,0.048252911813643884,0.02485381298183571,1.9414691761344343,0,0.0,-0.0
135,2014-10-01,6.32,6.39,6.17,6.3,6.3,258400,0.0,0.02485381298183571,0.0,0,0.0,-0.0
136,2014-10-02,6.32,6.44,6.15,6.15,6.15,72700,-0.023809523809523725,0.025154912484510714,-0.9465158673950697,0,0.0,-0.0
137,2014-10-03,6.18,6.26,6.11,6.12,6.12,14800,-0.004878048780487809,0.025136793244818934,-0.19406010675181282,0,0.0,-0.0
138,2014-10-06,6.1,6.291,6.01,6.23,6.23,54300,0.017973856209150485,0.02673586311555431,0.6722751433707673,0,0.0,-0.0
139,2014-10-07,6.42,6.42,6.01,6.13,6.13,104300,-0.01605136436597121,0.024879624426339304,-0.6451610398498667,0,0.0,-0.0
140,2014-10-08,6.09,6.33,6.04,6.11,6.11,21700,-0.0032626427406198255,0.024706996499550805,-0.1320533938910439,0,0.0,-0.0
141,2014-10-09,6.02,6.07,5.51,5.51,5.51,81700,-0.09819967266775786,0.037457949756329774,-2.6215976396616245,1,100.18148820326678,0.18148820326678106
142,2014-10-10,5.5,5.649,5.5,5.52,5.52,12300,0.001814882032667775,0.03763245153513673,0.04822651617509566,0,0.0,-0.0
143,2014-10-13,6.37,6.37,5.51,5.51,5.51,19200,-0.0018115942028985588,0.037298488322623786,-0.04857017762298204,0,0.0,-0.0
144,2014-10-14,5.56,5.58,5.226,5.36,5.36,35800,-0.02722323049001807,0.031896547310302906,-0.8534851821163945,0,0.0,-0.0
145,2014-10-15,5.28,5.417,5.0,5.17,5.17,51000,-0.035447761194029925,0.03194673507966386,-1.1095894809167741,0,0.0,-0.0
146,2014-10-16,5.06,5.17,4.6,5.06,5.06,65000,-0.021276595744680882,0.03191517956760312,-0.6666606935302538,0,0.0,-0.0
147,2014-10-17,5.03,5.35,5.03,5.27,5.27,35600,0.04150197628458496,0.0371153826088767,1.1181880225224767,0,0.0,-0.0
148,2014-10-20,5.25,5.66,5.25,5.6,5.6,34700,0.06261859582542706,0.04354363021400989,1.4380655796879314,0,0.0,-0.0
149,2014-10-21,5.75,6.272,5.62,6.23,6.23,63900,0.11250000000000004,0.058035486524667806,1.938469145979887,0,0.0,-0.0
150,2014-10-22,6.24,6.31,6.02,6.07,6.07,35400,-0.025682182985553803,0.058738295179795064,-0.437230650071506,0,0.0,-0.0
151,2014-10-23,6.15,6.346,5.875,5.95,5.95,17100,-0.01976935749588138,0.04835775987186741,-0.40881458422110223,0,0.0,-0.0
152,2014-10-24,6.02,6.51,5.74,6.43,6.43,33200,0.08067226890756296,0.053284838366932354,1.5139816762140499,0,0.0,-0.0
153,2014-10-27,6.46,6.6,6.05,6.26,6.26,18000,-0.026438569206842955,0.0547789023810447,-0.4826414560652381,0,0.0,-0.0
154,2014-10-28,6.23,6.37,5.9,5.95,5.95,24600,-0.04952076677316286,0.057056363562143844,-0.867927145746443,0,0.0,-0.0
155,2014-10-29,5.96,6.409,5.63,5.91,5.91,52500,-0.006722689075630228,0.05509631287308962,-0.12201704116054839,0,0.0,-0.0
156,2014-10-30,5.94,5.964,5.823,5.91,5.91,4700,0.0,0.05394769313560205,0.0,0,0.0,-0.0
157,2014-10-31,5.99,6.22,5.51,5.9,5.9,35000,-0.0016920473773265332,0.0534876859371652,-0.03163433503768083,0,0.0,-0.0
158,2014-11-03,5.95,6.18,5.8,5.92,5.92,11900,0.003389830508474523,0.050530677077787946,0.06708460492734244,0,0.0,-0.0
159,2014-11-04,5.99,5.99,5.5,5.56,5.56,38900,-0.060810810810810856,0.03848725019447363,-1.5800248264954677,0,0.0,-0.0
160,2014-11-05,5.5,5.8,5.12,5.2,5.2,46100,-0.06474820143884885,0.04200379431359498,-1.5414845848317185,0,0.0,-0.0
161,2014-11-06,5.0,5.162,4.82,4.95,4.95,104200,-0.04807692307692313,0.04332660861882849,-1.109639655849507,0,0.0,-0.0
162,2014-11-07,5.02,5.1,4.96,5.0,5.0,15800,0.010101010101010166,0.028935936394772845,0.3490818462966649,0,0.0,-0.0
163,2014-11-10,5.03,5.03,4.85,4.88,4.88,20000,-0.02400000000000002,0.02892760794734443,-0.8296572617993889,0,0.0,-0.0
164,2014-11-11,4.8,5.04,4.8,5.04,5.04,26400,0.032786885245901676,0.032423404066695166,1.0112104570654834,0,0.0,-0.0
165,2014-11-12,4.901,5.28,4.9,5.26,5.26,64700,0.043650793650793496,0.03753162605578175,1.1630403006231882,0,0.0,-0.0
166,2014-11-13,5.09,5.75,5.09,5.74,5.74,48300,0.09125475285171114,0.04963078985086582,1.8386721856718382,0,0.0,-0.0
167,2014-11-14,5.76,6.09,5.72,5.84,5.84,43700,0.017421602787456303,0.05000268448044775,0.3484133495726328,0,0.0,-0.0
168,2014-11-17,5.71,5.96,5.71,5.79,5.79,35100,-0.008561643835616417,0.05005803206671443,-0.17103436715622294,0,0.0,-0.0
169,2014-11-18,5.85,6.0,5.73,5.96,5.96,69800,0.029360967184801412,0.046069197748132736,0.6373231707945568,0,0.0,-0.0
