,date,stock_open,stock_close,index_close,index_close_delta,stock_close_delta,net_close_delta,ncd_rolling_std,ncd_rolling_mean,ncd_daily_k_stds,mu_-_k_*_sd,event_flag,return,net_return,roi
0,2010-01-04,157.5,160.0,,,,,,,,,0,0.0,-0.0,-0.0
1,2010-01-05,160.0,162.5,18.236666,,0.015625,,,,,,0,0.0,-0.0,-0.0
2,2010-01-06,157.5,159.0,18.48,0.013343118747692196,-0.021538461538461538,-0.034881580286153735,,,,,0,0.0,-0.0,-0.0
3,2010-01-07,156.0,162.5,18.48,0.0,0.0220125786163522,0.0220125786163522,,,,,0,0.0,-0.0,-0.0
4,2010-01-08,164.0,164.5,18.563334,0.004509415584415621,0.012307692307692308,0.007798276723276687,,,,,0,0.0,-0.0,-0.0
5,2010-01-11,164.5,155.5,18.663334,0.005386963354750707,-0.0547112462006079,-0.06009820955535861,,,,,0,0.0,-0.0,-0.0
6,2010-01-12,157.5,164.5,18.426666,-0.012680906851905352,0.05787781350482315,0.0705587203567285,,,,,0,0.0,-0.0,-0.0
7,2010-01-13,163.0,162.5,18.696667,0.014652732078608283,-0.0121580547112462,-0.026810786789854484,,,,,0,0.0,-0.0,-0.0
8,2010-01-14,150.5,162.5,18.709999,0.000713068270403401,0.0,-0.000713068270403401,,,,,0,0.0,-0.0,-0.0
9,2010-01-15,162.5,163.5,18.383333,-0.017459434391204374,0.006153846153846154,0.023613280545050526,,,,,0,0.0,-0.0,-0.0
10,2010-01-19,163.5,155.0,18.799999,0.022665421988493563,-0.05198776758409786,-0.07465318957259143,,,,,0,0.0,-0.0,-0.0
11,2010-01-20,152.5,150.0,18.696667,-0.005496383271084121,-0.03225806451612903,-0.02676168124504491,,,,,0,0.0,-0.0,-0.0
12,2010-01-21,152.5,147.5,18.389999,-0.016402281754282832,-0.016666666666666666,-0.0002643849123838346,,,,,0,0.0,-0.0,-0.0
13,2010-01-22,149.5,142.0,18.356667,-0.0018125068957316377,-0.03728813559322034,-0.0354756286974887,0.04004908204786181,-0.011306306090655934,-0.8858037908357681,-0.13145355223424138,0,0.0,-0.0,-0.0
14,2010-01-25,144.5,140.0,18.280001000000002,-0.004176466239759072,-0.014084507042253521,-0.00990804080249445,0.03935549765746576,-0.009225177800350993,-0.2517574771568131,-0.12729167077274825,0,0.0,-0.0,-0.0
15,2010-01-26,135.0,137.5,18.406666,0.00692915717017735,-0.017857142857142856,-0.024786300027320206,0.03828273643684541,-0.01312508435399036,-0.6474537176361433,-0.1279732936645266,0,0.0,-0.0,-0.0
16,2010-01-27,135.0,137.5,18.66,0.013763166018223985,0.0,-0.013763166018223985,0.03771318287923071,-0.014921871249115414,-0.3649431039087288,-0.12806141988680755,0,0.0,-0.0,-0.0
17,2010-01-28,139.0,142.5,18.393333,-0.01429083601286183,0.03636363636363636,0.05065447237649819,0.039175945053664105,-0.0056924810881273475,1.2929993726280384,-0.12322031624911967,0,0.0,-0.0,-0.0
18,2010-01-29,140.0,139.5,18.426666,0.0018122327258470502,-0.021052631578947368,-0.022864864304794418,0.031094600362340248,-0.013477779809920924,-0.7353323097371867,-0.10676158089694168,0,0.0,-0.0,-0.0
19,2010-02-01,140.0,139.5,18.620001000000002,0.010492131349208867,0.0,-0.010492131349208867,0.030814060201745774,-0.012117891856533789,-0.3404981777965902,-0.10456007246177111,0,0.0,-0.0,-0.0
20,2010-02-02,137.5,137.5,19.146667,0.02828496088695155,-0.014336917562724014,-0.04262187844967556,0.031764231170107855,-0.01561029270480647,-1.3418199301415938,-0.11090298621513005,0,0.0,-0.0,-0.0
21,2010-02-03,135.0,139.5,19.209999,0.003307729747428054,0.014545454545454545,0.011237724798026491,0.030552778002618415,-0.016641589017058474,0.36781351918517535,-0.10829992302491373,0,0.0,-0.0,-0.0
22,2010-02-04,140.0,139.0,18.326666,-0.04598298000952527,-0.0035842293906810036,0.042398750618844266,0.028993490691422867,-0.006887260667772166,1.4623541218300793,-0.09386773274204076,0,0.0,-0.0,-0.0
23,2010-02-05,135.0,137.5,18.306667,-0.0010912514038286367,-0.01079136690647482,-0.009700115502646184,0.028341278922808043,-0.005465463522572271,-0.3422610365984535,-0.09048930029099639,0,0.0,-0.0,-0.0
24,2010-02-08,138.5,137.5,18.16,-0.008011671376335232,0.0,0.008011671376335232,0.02857905015945632,-0.004775792165179016,0.2803337175880321,-0.09051294264354798,0,0.0,-0.0,-0.0
25,2010-02-09,137.5,137.5,18.383333,0.012298072687224682,0.0,-0.012298072687224682,0.027058390292513133,-0.0028443291643236814,-0.45450126760228865,-0.08401950004186308,0,0.0,-0.0,-0.0
26,2010-02-10,135.0,135.0,18.333334,-0.0027198005932873915,-0.01818181818181818,-0.01546201758853079,0.027237108412905116,-0.003307160563160043,-0.5676820517850855,-0.0850184858018754,0,0.0,-0.0,-0.0
27,2010-02-11,135.0,137.5,18.636667000000003,0.016545435761984268,0.018518518518518517,0.0019730827565342494,0.026401302157635417,-0.001077211997838838,0.07473429699616622,-0.08028111847074508,0,0.0,-0.0,-0.0
28,2010-02-12,135.0,137.5,18.896667,0.01395099241725991,0.0,-0.01395099241725991,0.02640956122452315,-0.0010928641977584984,-0.5282553654963954,-0.08032154787132796,0,0.0,-0.0,-0.0
29,2010-02-16,135.0,137.5,18.963333,0.003527923733852001,0.0,-0.003527923733852001,0.020792508484482868,-0.005608063873621015,-0.1696728288693419,-0.06798558932706962,0,0.0,-0.0,-0.0
30,2010-02-17,133.5,137.5,19.303333,0.017929337632788492,0.0,-0.017929337632788492,0.020466378579639462,-0.005196769984287188,-0.8760385997464695,-0.06659590572320558,0,0.0,-0.0,-0.0
31,2010-02-18,137.5,137.5,19.056667,-0.01277841500221737,0.0,0.01277841500221737,0.021014149064248835,-0.003257557788335001,0.6080862452792419,-0.0663000049810815,0,0.0,-0.0,-0.0
32,2010-02-19,132.5,134.5,19.066668,0.0005248032092914799,-0.02181818181818182,-0.0223429850274733,0.01818584214997451,-0.0015676500031514794,-1.2285922666223417,-0.05612517645307501,0,0.0,-0.0,-0.0
33,2010-02-22,131.0,135.0,18.933332,-0.006993146364115634,0.0037174721189591076,0.010710618483074742,0.018152707039649198,-0.0016115755293974587,0.5900287191150375,-0.05606969664834505,0,0.0,-0.0,-0.0
34,2010-02-23,130.0,135.0,18.593334,-0.017957642109693178,0.0,0.017957642109693178,0.013554580990502817,-0.0036483345718267162,1.32483933824848,-0.04431207754333517,0,0.0,-0.0,-0.0
35,2010-02-24,134.5,130.0,18.67,0.004123305696547107,-0.037037037037037035,-0.04116034273358414,0.01734421885139788,-0.00627002017440488,-2.3731447974820017,-0.058302676728598526,0,0.0,-0.0,-0.0
36,2010-02-25,125.5,129.5,18.636667000000003,-0.0017853776111408112,-0.0038461538461538464,-0.0020607762350130353,0.016826217928274337,-0.007109390808683902,-0.1224741200784141,-0.057588044593506915,0,0.0,-0.0,-0.0
37,2010-02-26,125.5,134.0,18.77,0.007154337199886482,0.03474903474903475,0.027594697549148266,0.019444956369084134,-0.0037849932889861566,1.419118512038502,-0.062119862396238554,0,0.0,-0.0,-0.0
38,2010-03-01,144.0,135.0,19.756666,0.05256611614278101,0.007462686567164179,-0.04510342957561683,0.022677205446417492,-0.006255110954576661,-1.988932440647893,-0.07428672729382914,0,0.0,-0.0,-0.0
39,2010-03-02,135.0,135.0,19.906666,0.007592374138430145,0.0,-0.007592374138430145,0.02252931905127823,-0.00705223236249036,-0.33699971673131335,-0.07464018951632506,0,0.0,-0.0,-0.0
40,2010-03-03,130.5,130.5,19.459999,-0.02243806170254735,-0.03333333333333333,-0.010895271630785984,0.022461422134718967,-0.006797588963617533,-0.4850659751389915,-0.07418185536777444,0,0.0,-0.0,-0.0
41,2010-03-04,129.0,132.5,19.33,-0.006680318945545759,0.01532567049808429,0.02200598944363005,0.023958854918296777,-0.004669762865494029,0.918490867726096,-0.07654632762038437,0,0.0,-0.0,-0.0
42,2010-03-05,128.5,132.5,19.68,0.018106570098292883,0.0,-0.018106570098292883,0.02396782477130087,-0.004684532237619395,-0.7554532074172093,-0.07658800655152201,0,0.0,-0.0,-0.0
43,2010-03-08,134.5,129.5,19.726667000000003,0.0023712906504066516,-0.022641509433962263,-0.025012800084368913,0.02394746551937228,-0.007833800161501585,-1.0444863179418646,-0.07967619671961843,0,0.0,-0.0,-0.0
44,2010-03-09,130.0,127.5,19.883333,0.007941838324740704,-0.015444015444015444,-0.023385853768756147,0.02400672528400231,-0.007920705889941823,-0.9741376006972553,-0.07994088174194876,0,0.0,-0.0,-0.0
45,2010-03-10,125.0,125.0,20.116667,0.011735155267982448,-0.0196078431372549,-0.03134299840523735,0.024108944829054277,-0.011425173963967831,-1.3000568306691356,-0.08375200845113066,0,0.0,-0.0,-0.0
46,2010-03-11,125.5,125.0,20.299999,0.009113438125709396,0.0,-0.009113438125709396,0.022308941111232584,-0.013681097316918044,-0.40851056445349465,-0.08060792065061581,0,0.0,-0.0,-0.0
47,2010-03-12,127.5,127.5,20.146667,-0.00755330086469457,0.02,0.02755330086469457,0.023406060440070726,-0.007954960350394818,1.177186606658669,-0.078173141670607,0,0.0,-0.0,-0.0
48,2010-03-15,123.5,127.5,20.43,0.014063517305368622,0.0,-0.014063517305368622,0.02338773551455391,-0.00895518877292445,-0.6013201789723106,-0.07911839531658618,0,0.0,-0.0,-0.0
49,2010-03-16,123.0,127.5,20.496666,0.0032631424375918474,0.0,-0.0032631424375918474,0.020524935111754784,-0.011526675438486124,-0.1589842998199308,-0.07310148077375048,0,0.0,-0.0,-0.0
50,2010-03-17,119.5,127.5,20.416666,-0.0039030737974654925,0.0,0.0039030737974654925,0.017950803654129547,-0.007442800157395932,0.2174317023721441,-0.06129521111978457,0,0.0,-0.0,-0.0
51,2010-03-18,125.0,127.5,20.360001,-0.0027754286620547573,0.0,0.0027754286620547573,0.018190849564618996,-0.006578816590688857,0.15257278953331216,-0.061151365284545844,0,0.0,-0.0,-0.0
52,2010-03-19,119.5,129.5,20.256666,-0.005075392678025963,0.01568627450980392,0.020761667187829885,0.019737674806775886,-0.0039407383558042,1.0518800918081022,-0.06315376277613186,0,0.0,-0.0,-0.0
53,2010-03-22,123.0,127.5,20.386667000000003,0.0064176898607107204,-0.015444015444015444,-0.021861705304726163,0.018520008084379324,-0.007596379584833886,-1.180437136156835,-0.06315640383797186,0,0.0,-0.0,-0.0
54,2010-03-23,127.5,127.5,20.683332,0.014551912777110513,0.0,-0.014551912777110513,0.018364392585894194,-0.0073001581414020205,-0.7923982625098055,-0.06239333589908461,0,0.0,-0.0,-0.0
55,2010-03-24,123.5,122.0,20.459999,-0.010797728335067107,-0.043137254901960784,-0.03233952656689368,0.019113343606462992,-0.007910718681612418,-1.6919868774795834,-0.06525074950100139,0,0.0,-0.0,-0.0
56,2010-03-25,120.0,127.5,20.286667,-0.008471750169684685,0.045081967213114756,0.05355371738279944,0.025340603247958036,-0.0014990877523161188,2.1133560578166124,-0.07752089749619023,0,0.0,-0.0,-0.0
57,2010-03-26,123.5,125.5,20.126667,-0.007886953534555485,-0.01568627450980392,-0.007799320975248436,0.023676704654065815,0.0004628853668496239,-0.32940905794122494,-0.07056722859534781,0,0.0,-0.0,-0.0
58,2010-03-29,125.5,125.0,20.223333,0.0048028816693791885,-0.00398406374501992,-0.00878694541439911,0.023664884400842967,0.0004900930927921477,-0.37130734575175484,-0.07050456010973676,0,0.0,-0.0,-0.0
59,2010-03-30,125.0,124.0,20.113332999999997,-0.0054392616686875,-0.008,-0.0025607383313125,0.02207757679495013,-0.0020194101735417744,-0.11598819721457045,-0.06825214055839217,0,0.0,-0.0,-0.0
60,2010-03-31,124.0,125.5,19.983334,-0.0064633246016459825,0.012096774193548387,0.01856009879519437,0.02246487631704432,0.0006992245015051414,0.8261829948786605,-0.06669540444962782,0,0.0,-0.0,-0.0
61,2010-04-01,122.5,117.0,20.15,0.008340249930266858,-0.06772908366533864,-0.0760693335956055,0.031604602731505387,-0.005367958094995996,-2.406906811702302,-0.10018176628951214,0,0.0,-0.0,-0.0
62,2010-04-05,114.0,121.5,20.363332999999997,0.010587245657568172,0.038461538461538464,0.02787429280397029,0.032971847935918994,-0.0033703565111205965,0.8453967414305733,-0.10228590031887758,0,0.0,-0.0,-0.0
63,2010-04-06,121.5,119.0,20.353333,-0.000491078744329232,-0.0205761316872428,-0.020085052942913566,0.03324376986865486,-0.005275396644867957,-0.6041749483367562,-0.10500670625083254,0,0.0,-0.0,-0.0
64,2010-04-07,115.0,115.5,20.25,-0.005076957174532507,-0.029411764705882353,-0.024334807531349846,0.03257507231581251,-0.009033436204799601,-0.7470377132374716,-0.10675865315223713,0,0.0,-0.0,-0.0
65,2010-04-08,114.5,124.0,20.383333,0.006584345679012364,0.0735930735930736,0.06700872791406123,0.03888464538153256,-0.0016275667699006513,1.7232696159776635,-0.11828150291449833,0,0.0,-0.0,-0.0
66,2010-04-09,122.5,125.0,20.343334,-0.0019623385439467467,0.008064516129032258,0.010026854672979004,0.03878919243372182,0.0004206638509401419,0.25849609243893523,-0.11594691345022533,0,0.0,-0.0,-0.0
67,2010-04-12,122.0,130.0,20.303333,-0.0019662952001869593,0.04,0.04196629520018696,0.039014347506826974,0.006612815664863529,1.0756631311812515,-0.11043022685561739,0,0.0,-0.0,-0.0
68,2010-04-13,130.0,129.0,20.299999,-0.00016420949210648508,-0.007692307692307693,-0.007528098200201208,0.03621766762877758,0.001522664366280141,-0.20785706791951405,-0.1071303385200526,0,0.0,-0.0,-0.0
69,2010-04-14,125.5,127.5,20.530001000000002,0.01133014834138674,-0.011627906976744186,-0.022958055318130926,0.036831522101122845,0.0002594365043732669,-0.6233262707714984,-0.11023512979899527,0,0.0,-0.0,-0.0
70,2010-04-15,125.5,137.5,20.476667000000003,-0.0025978566683946846,0.0784313725490196,0.08102922921741429,0.04337138580883833,0.007744117723691051,1.8682647027824957,-0.12237003970282395,0,0.0,-0.0,-0.0
71,2010-04-16,137.5,140.0,20.303333,-0.008464951840062842,0.01818181818181818,0.026646770021881025,0.04355965450200925,0.010178076753123844,0.6117305182173083,-0.12050088675290391,0,0.0,-0.0,-0.0
72,2010-04-19,135.0,140.0,20.129998999999998,-0.00853721898764112,0.0,0.00853721898764112,0.0434803415500527,0.009342836769161074,0.19634664041940522,-0.12109818788099701,0,0.0,-0.0,-0.0
73,2010-04-20,142.5,134.5,20.190001000000002,0.002980725433717326,-0.039285714285714285,-0.042266439719431614,0.03822065130915652,0.012159744592175564,-1.1058534659064234,-0.102502209335294,0,0.0,-0.0,-0.0
74,2010-04-21,132.5,130.5,19.85,-0.01684006850717842,-0.02973977695167286,-0.01289970844449444,0.03850795189147321,0.008761911154803502,-0.33498817285452187,-0.10676194451961614,0,0.0,-0.0,-0.0
75,2010-04-22,135.0,132.5,19.696667,-0.007724584382871533,0.01532567049808429,0.02305025488095582,0.03757228283447247,0.01235652014012595,0.6134909337956775,-0.10036032836329145,0,0.0,-0.0,-0.0
76,2010-04-23,130.5,138.0,20.033333,0.0170925365189957,0.04150943396226415,0.02441689744326845,0.03584002239443176,0.016419162221344142,0.6812746145789784,-0.09110090496195113,0,0.0,-0.0,-0.0
77,2010-04-26,133.0,135.5,19.886667000000003,-0.007321098291532228,-0.018115942028985508,-0.010794843737453281,0.03276143460909178,0.009935531250384598,-0.3294985053694063,-0.08834877257689075,0,0.0,-0.0,-0.0
78,2010-04-27,137.5,133.0,19.636667000000003,-0.012571236799007093,-0.01845018450184502,-0.005878947702837926,0.03307764158295754,0.008610047719066519,-0.17773176748692118,-0.0906228770298061,0,0.0,-0.0,-0.0
79,2010-04-28,132.5,132.5,19.703332999999997,0.0033949753285521587,-0.0037593984962406013,-0.0071543738247927605,0.031579973270948775,0.004516658633651543,-0.22654781127931645,-0.09022326117919478,0,0.0,-0.0,-0.0
80,2010-04-29,135.0,133.0,20.283333,0.029436644043929112,0.0037735849056603774,-0.025663059138268735,0.032625386973187995,0.0030054118888125834,-0.7865978466204554,-0.0948707490307514,0,0.0,-0.0,-0.0
81,2010-04-30,135.0,132.0,20.116667,-0.00821689413667859,-0.007518796992481203,0.0006980971441973866,0.031612946479300345,0.004976757927339943,0.022082634551464208,-0.08986208151056109,0,0.0,-0.0,-0.0
82,2010-05-03,130.0,132.5,20.446667,0.016404307930334674,0.003787878787878788,-0.012616429142455886,0.020862998202432335,-0.002827046935982572,-0.6047275190286402,-0.06541604154327957,0,0.0,-0.0,-0.0
