Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,23.100000,27.299999,19.949999,24.500000,24.500000,46500
2010-01-05,26.600000,30.799999,24.849998,29.750000,29.750000,63500
2010-01-06,32.200001,42.000000,31.150000,31.850000,31.850000,205300
2010-01-07,32.200001,38.500000,30.799999,37.099998,37.099998,69400
2010-01-08,47.950001,64.050003,42.700001,45.500000,45.500000,393700
2010-01-11,49.000000,50.750000,44.799999,45.500000,45.500000,58800
2010-01-12,44.450001,45.500000,38.500000,41.650002,41.650002,49400
2010-01-13,40.250000,48.299999,39.549999,44.799999,44.799999,37900
2010-01-14,43.750000,44.450001,39.549999,39.549999,39.549999,16300
2010-01-15,39.549999,39.899998,35.349998,38.500000,38.500000,36800
2010-01-19,36.750000,38.850002,36.750000,38.500000,38.500000,11300
2010-01-20,37.450001,38.150002,36.399998,36.399998,36.399998,8200
2010-01-21,36.049999,37.450001,35.000000,36.750000,36.750000,9800
2010-01-22,36.049999,36.750000,34.650002,35.349998,35.349998,9400
2010-01-25,35.349998,36.750000,33.599998,34.299999,34.299999,9800
2010-01-26,34.299999,34.299999,31.850000,32.549999,32.549999,10300
2010-01-27,33.599998,33.599998,30.450001,30.799999,30.799999,6800
2010-01-28,31.850000,31.850000,29.750000,31.150000,31.150000,6400
2010-01-29,31.500000,32.200001,30.450001,31.150000,31.150000,7100
2010-02-01,31.500000,31.500000,30.100000,30.799999,30.799999,2100
2010-02-02,31.500000,31.500000,29.400000,30.799999,30.799999,9000
2010-02-03,30.799999,30.799999,28.000000,28.699999,28.699999,8000
2010-02-04,28.000000,29.750000,27.650002,29.400000,29.400000,6200
2010-02-05,27.650002,28.699999,27.650002,28.699999,28.699999,3800
2010-02-08,28.699999,28.699999,27.650002,27.650002,27.650002,2500
2010-02-09,28.699999,28.699999,27.650002,27.650002,27.650002,3700
2010-02-10,28.000000,28.350000,25.900000,26.250000,26.250000,8200
2010-02-11,26.250000,26.600000,25.200001,25.900000,25.900000,6100
2010-02-12,25.550001,26.250000,24.500000,26.250000,26.250000,5600
2010-02-16,28.000000,38.500000,26.250000,36.750000,36.750000,39000
2010-02-17,38.850002,43.750000,33.950001,35.700001,35.700001,49300
2010-02-18,35.700001,37.800003,32.549999,34.650002,34.650002,14200
2010-02-19,35.000000,35.349998,33.599998,35.349998,35.349998,4600
2010-02-22,36.399998,37.800003,34.299999,35.349998,35.349998,5600
2010-02-23,37.450001,37.450001,34.299999,35.349998,35.349998,5500
2010-02-24,36.049999,37.099998,30.450001,32.549999,32.549999,10500
2010-02-25,32.549999,32.900002,30.450001,30.799999,30.799999,3200
2010-02-26,30.799999,32.549999,30.799999,31.850000,31.850000,2900
2010-03-01,31.500000,31.500000,26.949999,29.049999,29.049999,14300
2010-03-02,28.699999,29.400000,26.949999,28.000000,28.000000,12800
2010-03-03,27.299999,30.450001,27.299999,30.450001,30.450001,9100
2010-03-04,29.400000,33.599998,29.400000,31.850000,31.850000,11900
