Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,2.190000,2.190000,2.030000,2.050000,2.050000,21900
2010-01-05,2.060000,2.060000,2.020000,2.050000,2.050000,5600
2010-01-06,2.090000,2.100000,2.030000,2.050000,2.050000,36300
2010-01-07,2.060000,2.060000,1.970000,1.970000,1.970000,34500
2010-01-08,2.010000,2.010000,1.980000,1.990000,1.990000,17900
2010-01-11,2.190000,2.190000,2.000000,2.000000,2.000000,37800
2010-01-12,1.990000,2.190000,1.950000,1.950000,1.950000,63700
2010-01-13,1.990000,2.050000,1.990000,2.030000,2.030000,7700
2010-01-14,2.050000,2.050000,2.050000,2.050000,2.050000,2300
2010-01-15,2.050000,2.070000,2.010000,2.070000,2.070000,15000
2010-01-19,2.050000,2.050000,2.020000,2.020000,2.020000,5300
2010-01-20,2.000000,2.040000,2.000000,2.030000,2.030000,3700
2010-01-21,1.960000,1.990000,1.950000,1.950000,1.950000,3200
2010-01-22,1.950000,2.050000,1.910000,1.940000,1.940000,22100
2010-01-25,2.010000,2.090000,1.970000,2.010000,2.010000,14300
2010-01-26,1.980000,1.990000,1.950000,1.980000,1.980000,3800
2010-01-27,1.960000,2.000000,1.950000,2.000000,2.000000,21200
2010-01-28,1.970000,2.000000,1.950000,2.000000,2.000000,31500
2010-01-29,2.000000,2.010000,1.920000,1.970000,1.970000,82700
2010-02-01,1.970000,2.020000,1.930000,1.940000,1.940000,14000
2010-02-02,1.940000,2.000000,1.930000,1.930000,1.930000,15900
2010-02-03,1.950000,1.980000,1.930000,1.970000,1.970000,20200
2010-02-04,1.950000,1.950000,1.900000,1.920000,1.920000,37100
2010-02-05,1.910000,1.950000,1.900000,1.940000,1.940000,18000
2010-02-08,1.900000,2.040000,1.880000,1.960000,1.960000,25600
2010-02-09,1.990000,2.070000,1.950000,1.950000,1.950000,21100
2010-02-10,1.940000,1.970000,1.940000,1.960000,1.960000,1800
2010-02-11,1.970000,1.970000,1.970000,1.970000,1.970000,400
2010-02-12,1.950000,2.020000,1.950000,1.990000,1.990000,29000
2010-02-16,2.140000,2.500000,1.900000,1.940000,1.940000,92300
2010-02-17,2.090000,2.200000,1.960000,2.000000,2.000000,32500
2010-02-18,1.990000,2.000000,1.970000,2.000000,2.000000,1500
2010-02-19,2.020000,2.090000,2.000000,2.010000,2.010000,11900
2010-02-22,2.060000,2.110000,2.050000,2.070000,2.070000,14300
2010-02-23,2.060000,2.060000,1.960000,1.970000,1.970000,7900
2010-02-24,2.030000,2.090000,1.980000,1.980000,1.980000,4200
2010-02-25,2.070000,2.070000,1.950000,1.950000,1.950000,1900
2010-02-26,1.930000,1.990000,1.920000,1.920000,1.920000,25400
2010-03-01,1.950000,1.970000,1.930000,1.970000,1.970000,9500
2010-03-02,1.970000,1.970000,1.970000,1.970000,1.970000,3000
2010-03-03,2.000000,2.000000,2.000000,2.000000,2.000000,8200
2010-03-04,2.040000,2.040000,1.940000,1.940000,1.940000,14100
2010-03-05,2.040000,2.040000,1.960000,2.020000,2.020000,5200
2010-03-08,2.010000,2.010000,2.000000,2.000000,2.000000,10600
2010-03-09,2.000000,2.000000,1.940000,2.000000,2.000000,20800
2010-03-10,1.970000,2.000000,1.960000,1.970000,1.970000,23300
2010-03-11,1.950000,1.960000,1.950000,1.960000,1.960000,7500
2010-03-12,1.950000,2.040000,1.950000,2.040000,2.040000,7000
2010-03-15,2.000000,2.000000,1.980000,1.980000,1.980000,3100
2010-03-16,1.980000,2.020000,1.950000,2.010000,2.010000,10100
2010-03-17,1.980000,1.990000,1.980000,1.980000,1.980000,1000
2010-03-18,1.980000,2.050000,1.970000,2.000000,2.000000,17900
2010-03-19,2.000000,2.030000,2.000000,2.000000,2.000000,14600
2010-03-22,2.000000,2.110000,2.000000,2.110000,2.110000,21100
